dms_orig,origin,dms_dest,destination,distance_mi,travel_time_hr
132,Savannah+GA,182,Indianapolis+IN,781.1,11
132,Savannah+GA,183,Fort+Wayne+IN,842.1,13.1
132,Savannah+GA,189,Terre+Haute+IN,753.9,11.5
132,Savannah+GA,190,Des+Moines+IA,1148.2,17.4
132,Savannah+GA,201,Kansas+City+KS,1050.5,14.8
132,Savannah+GA,202,Wichita+KS,1206.5,17.7
132,Savannah+GA,209,Salina+KS,1220.9,18.1
132,Savannah+GA,211,Covington+KY,662.9,9.7
132,Savannah+GA,212,Louisville+KY,659.4,9.8
132,Savannah+GA,219,Lexington+KY,585.5,8.8
132,Savannah+GA,221,Baton+Rouge+LA,696.8,10.5
132,Savannah+GA,222,Lake+Charles+LA,823.1,11.8
132,Savannah+GA,223,New+Orleans+LA,682.6,9.6
132,Savannah+GA,229,Shreveport+LA,843.3,12.3
132,Savannah+GA,230,Portland+ME,1120.2,17.6
132,Savannah+GA,241,Baltimore+MD,619.9,9
132,Savannah+GA,242,Hyattsville+MD,583.6,8.2
132,Savannah+GA,249,La+Plata+MD,553.1,7.9
132,Savannah+GA,251,Boston+MA,1021.5,15.2
132,Savannah+GA,259,Worcester+MA,972.3,15.6
132,Savannah+GA,261,Detroit+MI,945.5,13.9
132,Savannah+GA,262,Grand+Rapids+MI,1019,15
132,Savannah+GA,269,Lansing+MI,934,13.7
132,Savannah+GA,271,Minneapolis+MN,1375.1,20
132,Savannah+GA,279,Saint+Paul+MN,1365.5,19.7
132,Savannah+GA,280,Jackson+MS,628.6,8.7
132,Savannah+GA,291,Kansas+City+MO,1047.1,14.7
132,Savannah+GA,299,Springfield+MO,923.6,14
132,Savannah+GA,300,Billings+MT,2064.7,29.8
132,Savannah+GA,311,Omaha+NE,1234.7,17.8
132,Savannah+GA,319,Lincoln+NE,1241.3,18.6
132,Savannah+GA,321,Las+Vegas+NV,2206,31.7
132,Savannah+GA,329,Reno+NV,2634.9,38.4
132,Savannah+GA,331,Manchester+NH,1055.2,16.2
132,Savannah+GA,339,Concord+NH,1070.4,16.7
132,Savannah+GA,341,Newark+NJ,799.1,11.7
132,Savannah+GA,342,Trenton+NJ,742.4,12.1
132,Savannah+GA,350,Albuquerque+NM,1634.6,23.8
132,Savannah+GA,361,Albany+NY,946.5,14.1
132,Savannah+GA,362,Buffalo+NY,906.4,13.6
132,Savannah+GA,363,Brooklyn+NY,813.7,12.1
132,Savannah+GA,364,Rochester+NY,955.3,14.4
132,Savannah+GA,369,Syracuse+NY,975.5,14.7
132,Savannah+GA,371,Charlotte+NC,252,3.8
132,Savannah+GA,372,Kernersville+NC,337.5,4.8
132,Savannah+GA,373,Cary+NC,329.9,4.8
132,Savannah+GA,379,Asheville+NC,310.9,4.7
132,Savannah+GA,380,Fargo+ND,1610,23.5
132,Savannah+GA,391,Cincinnati+OH,664.8,9.7
132,Savannah+GA,392,Cleveland+OH,764.8,11.4
132,Savannah+GA,393,Columbus+OH,676.5,10.1
132,Savannah+GA,394,Dayton+OH,716.9,10.6
132,Savannah+GA,399,Toledo+OH,819.4,12.8
132,Savannah+GA,401,Oklahoma+City+OK,1095.1,15.3
132,Savannah+GA,402,Tulsa+OK,1030.9,15.2
132,Savannah+GA,409,Lawton+OK,1174.3,16.4
132,Savannah+GA,411,Tigard+OR,2850.7,41.7
132,Savannah+GA,419,Eugene+OR,2856.4,42.7
132,Savannah+GA,421,Philadelphia+PA,721.2,10.6
132,Savannah+GA,422,Pittsburgh+PA,698.3,10.6
132,Savannah+GA,423,Levittown+PA,753.6,11.4
132,Savannah+GA,429,Harrisburg+PA,685.7,10.1
132,Savannah+GA,441,Providence+RI,987.3,15.5
132,Savannah+GA,451,Charleston+SC,107.4,2
132,Savannah+GA,452,Greenville+SC,256.1,3.6
132,Savannah+GA,459,Columbia+SC,162.4,2.4
132,Savannah+GA,460,Sioux+Falls+SD,1410.5,20.4
132,Savannah+GA,471,Memphis+TN,631,9.2
132,Savannah+GA,472,Nashville+TN,496.2,7.3
132,Savannah+GA,473,Knoxville+TN,415.7,6
132,Savannah+GA,479,Chattanooga+TN,365.3,5.4
132,Savannah+GA,481,Austin+TX,1128.9,16.9
132,Savannah+GA,482,Beaumont+TX,882.3,13
132,Savannah+GA,483,Corpus+Christi+TX,1173.7,17.9
132,Savannah+GA,484,Arlington+TX,1049.1,15.4
132,Savannah+GA,485,El+Paso+TX,1663.3,23.3
132,Savannah+GA,486,Houston+TX,965.4,13.8
132,Savannah+GA,487,Laredo+TX,1276.2,18.4
132,Savannah+GA,488,Selma+TX,1150.2,17.3
132,Savannah+GA,489,Amarillo+TX,1353.3,19.8
132,Savannah+GA,491,Lehi+UT,2143.9,30.5
132,Savannah+GA,499,Ogden+UT,2113.7,30.3
132,Savannah+GA,500,Burlington+VT,1094.4,16.7
132,Savannah+GA,511,Richmond+VA,467.6,6.7
132,Savannah+GA,512,Norfolk+VA,481.7,6.9
132,Savannah+GA,513,Crystal+City+VA,573.1,8.2
132,Savannah+GA,519,Charlottesville+VA,538,7.7
132,Savannah+GA,531,Tukwila+WA,2887,42.5
132,Savannah+GA,532,Vancouver+WA,2846.2,41.6
132,Savannah+GA,539,Spokane+WA,2606.1,38.2
132,Savannah+GA,540,Charleston+WV,514.5,7.9
132,Savannah+GA,551,Greenfield+WI,1057.6,14.9
132,Savannah+GA,559,Madison+WI,1114.1,16.3
132,Savannah+GA,560,Wheatland+WY,1739.7,25.5
139,Columbus+GA,11,Birmingham+AL,142.2,2.8
139,Columbus+GA,12,Mobile+AL,249.9,3.7
139,Columbus+GA,19,Montgomery+AL,82.3,1.4
139,Columbus+GA,20,Anchorage+AK,4392.3,71.8
139,Columbus+GA,41,Phoenix+AZ,1793.3,25.6
139,Columbus+GA,42,Tucson+AZ,1679.5,24.1
139,Columbus+GA,49,Flagstaff+AZ,1697.7,24.8
139,Columbus+GA,50,Little+Rock+AR,544.6,8.2
139,Columbus+GA,61,Compton+CA,2167.4,31
139,Columbus+GA,62,Sacramento+CA,2493,36.5
139,Columbus+GA,63,San+Diego+CA,2158.2,31.1
139,Columbus+GA,64,Milbrae+CA,2490.7,37
139,Columbus+GA,65,Fresno+CA,2325.4,33.8
139,Columbus+GA,69,Bakersfield+CA,2215.6,32.7
139,Columbus+GA,81,Denver+CO,1507.5,21.2
139,Columbus+GA,89,Colorado+Springs+CO,1487.2,21.4
139,Columbus+GA,91,Hartford+CT,1084.4,16.6
139,Columbus+GA,92,Stamford+CT,1035,15.3
139,Columbus+GA,99,New+Haven+CT,1075.8,16.1
139,Columbus+GA,101,Wilmington+DE,853.6,12.6
139,Columbus+GA,109,Dover+DE,840.3,12.5
139,Columbus+GA,111,Washington+DC,745.8,11
139,Columbus+GA,121,Jacksonville+FL,290.8,4.5
139,Columbus+GA,122,North+Miami+FL,599.8,8.7
139,Columbus+GA,123,Deltona+FL,377.5,6.1
139,Columbus+GA,124,Tampa+FL,401.1,6.1
139,Columbus+GA,129,Tallahassee+FL,167.7,2.9
139,Columbus+GA,131,Atlanta+GA,107.2,1.6
139,Columbus+GA,132,Savannah+GA,247.1,4
139,Columbus+GA,139,Columbus+GA,41.1,0.7
139,Columbus+GA,160,Boise+ID,2272,34
139,Columbus+GA,171,Chicago+IL,818.9,12.6
139,Columbus+GA,172,St.+Louis+MO,658.1,9.5
139,Columbus+GA,179,Bloomington+IL,769.7,11.1
139,Columbus+GA,181,Gary+IN,788.7,11.4
139,Columbus+GA,182,Indianapolis+IN,637.7,9.3
139,Columbus+GA,183,Fort+Wayne+IN,757,11
139,Columbus+GA,189,Terre+Haute+IN,609.7,9.2
139,Columbus+GA,190,Des+Moines+IA,1003.7,14.8
139,Columbus+GA,201,Kansas+City+KS,907.4,13.1
139,Columbus+GA,202,Wichita+KS,984.3,14.4
139,Columbus+GA,209,Salina+KS,1078,15.5
139,Columbus+GA,211,Covington+KY,562.5,8.2
139,Columbus+GA,212,Louisville+KY,524.5,7.7
139,Columbus+GA,219,Lexington+KY,485.7,7.2
139,Columbus+GA,221,Baton+Rouge+LA,446.2,6.6
139,Columbus+GA,222,Lake+Charles+LA,572.7,8.3
139,Columbus+GA,223,New+Orleans+LA,392.2,5.8
139,Columbus+GA,229,Shreveport+LA,543.9,8.4
139,Columbus+GA,230,Portland+ME,1281.2,19.6
139,Columbus+GA,241,Baltimore+MD,791.4,12.2
139,Columbus+GA,242,Hyattsville+MD,754.5,11.1
139,Columbus+GA,249,La+Plata+MD,723.4,10.8
139,Columbus+GA,251,Boston+MA,1193,17.9
139,Columbus+GA,259,Worcester+MA,1143.9,17.6
139,Columbus+GA,261,Detroit+MI,825.7,11.9
139,Columbus+GA,262,Grand+Rapids+MI,897,13.1
139,Columbus+GA,269,Lansing+MI,878.5,12.6
139,Columbus+GA,271,Minneapolis+MN,1233.4,17.5
139,Columbus+GA,279,Saint+Paul+MN,1225.6,17.3
139,Columbus+GA,280,Jackson+MS,329.2,5.3
139,Columbus+GA,291,Kansas+City+MO,903.9,13
139,Columbus+GA,299,Springfield+MO,692.2,10.8
139,Columbus+GA,300,Billings+MT,1919.4,27.8
139,Columbus+GA,311,Omaha+NE,1092.4,15.7
139,Columbus+GA,319,Lincoln+NE,1098.1,16
139,Columbus+GA,321,Las+Vegas+NV,1947,28.4
139,Columbus+GA,329,Reno+NV,2394.5,35.3
139,Columbus+GA,331,Manchester+NH,1217.9,18.7
139,Columbus+GA,339,Concord+NH,1232.6,18.9
139,Columbus+GA,341,Newark+NJ,961.6,14.2
139,Columbus+GA,342,Trenton+NJ,914,13.5
139,Columbus+GA,350,Albuquerque+NM,1373.9,20.7
139,Columbus+GA,361,Albany+NY,1117.9,16.9
139,Columbus+GA,362,Buffalo+NY,997.2,14.7
139,Columbus+GA,363,Brooklyn+NY,985.2,14.9
139,Columbus+GA,364,Rochester+NY,1065,15.3
139,Columbus+GA,369,Syracuse+NY,1070.4,15.6
139,Columbus+GA,371,Charlotte+NC,350.7,5.6
139,Columbus+GA,372,Kernersville+NC,433.3,6.5
139,Columbus+GA,373,Cary+NC,507.7,7.5
139,Columbus+GA,379,Asheville+NC,314.5,4.9
139,Columbus+GA,380,Fargo+ND,1466.9,20.7
139,Columbus+GA,391,Cincinnati+OH,563.8,8.6
139,Columbus+GA,392,Cleveland+OH,813.5,12.2
139,Columbus+GA,393,Columbus+OH,670.4,9.7
139,Columbus+GA,394,Dayton+OH,617.1,8.9
139,Columbus+GA,399,Toledo+OH,766.6,11
139,Columbus+GA,401,Oklahoma+City+OK,873.5,12.8
139,Columbus+GA,402,Tulsa+OK,808.9,11.9
139,Columbus+GA,409,Lawton+OK,921.3,13.8
139,Columbus+GA,411,Tigard+OR,2706.5,39.3
139,Columbus+GA,419,Eugene+OR,2714.5,40.2
139,Columbus+GA,421,Philadelphia+PA,884.2,13.1
139,Columbus+GA,422,Pittsburgh+PA,791.8,11.8
139,Columbus+GA,423,Levittown+PA,905.6,13.5
139,Columbus+GA,429,Harrisburg+PA,822.6,12
139,Columbus+GA,441,Providence+RI,1176.2,17.5
139,Columbus+GA,451,Charleston+SC,349.4,5.9
139,Columbus+GA,452,Greenville+SC,252.6,3.8
139,Columbus+GA,459,Columbia+SC,316.3,5.1
139,Columbus+GA,460,Sioux+Falls+SD,1266.3,18
139,Columbus+GA,471,Memphis+TN,380.5,6.1
139,Columbus+GA,472,Nashville+TN,352.9,5.2
139,Columbus+GA,473,Knoxville+TN,316.8,4.6
139,Columbus+GA,479,Chattanooga+TN,220,3.4
139,Columbus+GA,481,Austin+TX,878.3,13.1
139,Columbus+GA,482,Beaumont+TX,631.7,9.2
139,Columbus+GA,483,Corpus+Christi+TX,921.5,13.3
139,Columbus+GA,484,Arlington+TX,749.8,11.6
139,Columbus+GA,485,El+Paso+TX,1364,19.6
139,Columbus+GA,486,Houston+TX,714.7,10.3
139,Columbus+GA,487,Laredo+TX,1025.4,14.9
139,Columbus+GA,488,Selma+TX,900,12.9
139,Columbus+GA,489,Amarillo+TX,1131.5,16.9
139,Columbus+GA,491,Lehi+UT,2001,28.5
139,Columbus+GA,499,Ogden+UT,1970.7,28.3
139,Columbus+GA,500,Burlington+VT,1258.6,19.3
139,Columbus+GA,511,Richmond+VA,637.7,9.3
139,Columbus+GA,512,Norfolk+VA,696.5,10
139,Columbus+GA,513,Crystal+City+VA,741.9,10.9
139,Columbus+GA,519,Charlottesville+VA,618,9.8
139,Columbus+GA,531,Tukwila+WA,2742.8,40.1
139,Columbus+GA,532,Vancouver+WA,2702,39.1
139,Columbus+GA,539,Spokane+WA,2461.9,36
139,Columbus+GA,540,Charleston+WV,623.9,9.3
139,Columbus+GA,551,Greenfield+WI,914.4,13.1
139,Columbus+GA,559,Madison+WI,971.7,13.9
139,Columbus+GA,560,Wheatland+WY,1595.5,23.1
160,Boise+ID,11,Birmingham+AL,2119.7,30.5
160,Boise+ID,12,Mobile+AL,2216.3,32.4
160,Boise+ID,19,Montgomery+AL,2203.1,31.7
160,Boise+ID,20,Anchorage+AK,2701,49.6
160,Boise+ID,41,Phoenix+AZ,921.4,14.1
160,Boise+ID,42,Tucson+AZ,1036.4,15.8
160,Boise+ID,49,Flagstaff+AZ,856.3,12.8
160,Boise+ID,50,Little+Rock+AR,1777,25
160,Boise+ID,61,Compton+CA,900.5,13.6
160,Boise+ID,62,Sacramento+CA,552.3,8.6
160,Boise+ID,63,San+Diego+CA,953.4,14.3
160,Boise+ID,64,Milbrae+CA,651.1,10.2
160,Boise+ID,65,Fresno+CA,720.7,11.1
160,Boise+ID,69,Bakersfield+CA,826.4,12.6
160,Boise+ID,81,Denver+CO,816.6,11.9
160,Boise+ID,89,Colorado+Springs+CO,884.4,12.9
160,Boise+ID,91,Hartford+CT,2570.2,37.4
160,Boise+ID,92,Stamford+CT,2506.4,36.4
160,Boise+ID,99,New+Haven+CT,2547.1,37.1
160,Boise+ID,101,Wilmington+DE,2431.9,35.5
160,Boise+ID,109,Dover+DE,2462.1,36
160,Boise+ID,111,Washington+DC,2380.1,34.7
160,Boise+ID,121,Jacksonville+FL,2512.5,36.2
160,Boise+ID,122,North+Miami+FL,2821.4,40.4
160,Boise+ID,123,Deltona+FL,2624.5,37.7
160,Boise+ID,124,Tampa+FL,2622.7,37.7
160,Boise+ID,129,Tallahassee+FL,2412.4,35.4
160,Boise+ID,131,Atlanta+GA,2174,32
160,Boise+ID,132,Savannah+GA,2415.2,34.8
160,Boise+ID,139,Columbus+GA,2272,34
160,Boise+ID,160,Boise+ID,152.5,2.2
160,Boise+ID,171,Chicago+IL,1694.8,24.3
160,Boise+ID,172,St.+Louis+MO,1615.7,23.4
160,Boise+ID,179,Bloomington+IL,1667.5,23.9
160,Boise+ID,181,Gary+IN,1710.3,24.5
160,Boise+ID,182,Indianapolis+IN,1838.3,26.3
160,Boise+ID,183,Fort+Wayne+IN,1844.2,26.9
160,Boise+ID,189,Terre+Haute+IN,1775.9,25.8
160,Boise+ID,190,Des+Moines+IA,1362.1,19.4
160,Boise+ID,201,Kansas+City+KS,1365.2,19.8
160,Boise+ID,202,Wichita+KS,1324.3,18.8
160,Boise+ID,209,Salina+KS,1238.4,17.7
160,Boise+ID,211,Covington+KY,1948.2,27.9
160,Boise+ID,212,Louisville+KY,1874.2,27.2
160,Boise+ID,219,Lexington+KY,1951,28.4
160,Boise+ID,221,Baton+Rouge+LA,2040.7,30
160,Boise+ID,222,Lake+Charles+LA,1948.9,29
160,Boise+ID,223,New+Orleans+LA,2113.5,31.1
160,Boise+ID,229,Shreveport+LA,1795.9,26.4
160,Boise+ID,230,Portland+ME,2760.9,40.1
160,Boise+ID,241,Baltimore+MD,2384.9,35.4
160,Boise+ID,242,Hyattsville+MD,2377.1,34.6
160,Boise+ID,249,La+Plata+MD,2416.4,35.3
160,Boise+ID,251,Boston+MA,2662.5,38.7
160,Boise+ID,259,Worcester+MA,2623.5,38.1
160,Boise+ID,261,Detroit+MI,1960.1,28.1
160,Boise+ID,262,Grand+Rapids+MI,1855.1,26.6
160,Boise+ID,269,Lansing+MI,1895.9,27.2
160,Boise+ID,271,Minneapolis+MN,1454,21.3
160,Boise+ID,279,Saint+Paul+MN,1459.7,21.2
160,Boise+ID,280,Jackson+MS,2030.4,29.4
160,Boise+ID,291,Kansas+City+MO,1368.7,19.8
160,Boise+ID,299,Springfield+MO,1534,22.5
160,Boise+ID,300,Billings+MT,619.5,9.4
160,Boise+ID,311,Omaha+NE,1227.6,17.5
160,Boise+ID,319,Lincoln+NE,1178.8,16.9
160,Boise+ID,321,Las+Vegas+NV,624.3,9.6
160,Boise+ID,329,Reno+NV,421.4,6.6
160,Boise+ID,331,Manchester+NH,2697.6,39.2
160,Boise+ID,339,Concord+NH,2641.8,39.2
160,Boise+ID,341,Newark+NJ,2459.3,35.7
160,Boise+ID,342,Trenton+NJ,2458.6,35.6
160,Boise+ID,350,Albuquerque+NM,941.1,14.8
160,Boise+ID,361,Albany+NY,2500.2,37.1
160,Boise+ID,362,Buffalo+NY,2212.1,32.2
160,Boise+ID,363,Brooklyn+NY,2480.5,36.5
160,Boise+ID,364,Rochester+NY,2281.2,33.1
160,Boise+ID,369,Syracuse+NY,2357.5,34.2
160,Boise+ID,371,Charlotte+NC,2328.3,34
160,Boise+ID,372,Kernersville+NC,2344.7,34.1
160,Boise+ID,373,Cary+NC,2431.6,35.4
160,Boise+ID,379,Asheville+NC,2213.1,33.1
160,Boise+ID,380,Fargo+ND,1220.3,17.9
160,Boise+ID,391,Cincinnati+OH,1946.8,27.9
160,Boise+ID,392,Cleveland+OH,2024.3,29.3
160,Boise+ID,393,Columbus+OH,2013.6,28.9
160,Boise+ID,394,Dayton+OH,1954.6,28
160,Boise+ID,399,Toledo+OH,1924.6,27.8
160,Boise+ID,401,Oklahoma+City+OK,1488,21.2
160,Boise+ID,402,Tulsa+OK,1497.9,21.3
160,Boise+ID,409,Lawton+OK,1460.2,21.7
160,Boise+ID,411,Tigard+OR,437.9,6.7
160,Boise+ID,419,Eugene+OR,445.9,7.7
160,Boise+ID,421,Philadelphia+PA,2437.9,35.3
160,Boise+ID,422,Pittsburgh+PA,2140.2,30.9
160,Boise+ID,423,Levittown+PA,2454.4,35.5
160,Boise+ID,429,Harrisburg+PA,2337.2,33.9
160,Boise+ID,441,Providence+RI,2647.6,38.5
160,Boise+ID,451,Charleston+SC,2470.4,35.9
160,Boise+ID,452,Greenville+SC,2266.3,33.1
160,Boise+ID,459,Columbia+SC,2360.8,34.3
160,Boise+ID,460,Sioux+Falls+SD,1301.1,18.8
160,Boise+ID,471,Memphis+TN,1818.9,27
160,Boise+ID,472,Nashville+TN,1923,27.8
160,Boise+ID,473,Knoxville+TN,2099.1,30.3
160,Boise+ID,479,Chattanooga+TN,2052.1,29.7
160,Boise+ID,481,Austin+TX,1632.8,25.4
160,Boise+ID,482,Beaumont+TX,1895,28.1
160,Boise+ID,483,Corpus+Christi+TX,1789.8,26.9
160,Boise+ID,484,Arlington+TX,1601.7,23.8
160,Boise+ID,485,El+Paso+TX,1200.4,18
160,Boise+ID,486,Houston+TX,1845.4,27.1
160,Boise+ID,487,Laredo+TX,1716.5,26.8
160,Boise+ID,488,Selma+TX,1651.1,25
160,Boise+ID,489,Amarillo+TX,1232,18.5
160,Boise+ID,491,Lehi+UT,366.1,5.2
160,Boise+ID,499,Ogden+UT,305,4.4
160,Boise+ID,500,Burlington+VT,2577.9,38.7
160,Boise+ID,511,Richmond+VA,2435.6,35.3
160,Boise+ID,512,Norfolk+VA,2526.4,36.8
160,Boise+ID,513,Crystal+City+VA,2380.9,34.6
160,Boise+ID,519,Charlottesville+VA,2367.6,34.4
160,Boise+ID,531,Tukwila+WA,506.8,7.7
160,Boise+ID,532,Vancouver+WA,433.4,6.6
160,Boise+ID,539,Spokane+WA,425.1,6.5
160,Boise+ID,540,Charleston+WV,2119.1,30.7
160,Boise+ID,551,Greenfield+WI,1726,24.6
160,Boise+ID,559,Madison+WI,1655.4,23.9
160,Boise+ID,560,Wheatland+WY,742.2,10.8
171,Chicago+IL,11,Birmingham+AL,661.6,9.7
171,Chicago+IL,12,Mobile+AL,917.4,13.5
171,Chicago+IL,19,Montgomery+AL,752.2,11.3
171,Chicago+IL,20,Anchorage+AK,3571,60.2
171,Chicago+IL,41,Phoenix+AZ,1753.2,25.6
171,Chicago+IL,42,Tucson+AZ,1745,25.4
171,Chicago+IL,49,Flagstaff+AZ,1657.3,23.7
171,Chicago+IL,50,Little+Rock+AR,655.4,9.5
171,Chicago+IL,61,Compton+CA,2023.6,29.3
171,Chicago+IL,62,Sacramento+CA,2044,29.7
171,Chicago+IL,63,San+Diego+CA,2076.5,30
171,Chicago+IL,64,Milbrae+CA,2142.8,31.6
171,Chicago+IL,65,Fresno+CA,2140,30.8
171,Chicago+IL,69,Bakersfield+CA,2031.8,29.7
171,Chicago+IL,81,Denver+CO,1003.7,14.3
171,Chicago+IL,89,Colorado+Springs+CO,1072.9,15.3
171,Chicago+IL,91,Hartford+CT,891.5,13.4
171,Chicago+IL,92,Stamford+CT,827.7,12.4
171,Chicago+IL,99,New+Haven+CT,868.5,13
171,Chicago+IL,101,Wilmington+DE,753.3,11.4
171,Chicago+IL,109,Dover+DE,783.4,11.9
171,Chicago+IL,111,Washington+DC,701.4,10.8
171,Chicago+IL,121,Jacksonville+FL,1061.5,16
171,Chicago+IL,122,North+Miami+FL,1370.4,20.5
171,Chicago+IL,123,Deltona+FL,1173.6,17.6
171,Chicago+IL,124,Tampa+FL,1171.8,17.5
171,Chicago+IL,129,Tallahassee+FL,961.4,14.9
171,Chicago+IL,131,Atlanta+GA,715.9,10.8
171,Chicago+IL,132,Savannah+GA,958.3,14.1
171,Chicago+IL,139,Columbus+GA,818.9,12.6
171,Chicago+IL,160,Boise+ID,1694.8,24.3
171,Chicago+IL,171,Chicago+IL,15.9,0.3
171,Chicago+IL,172,St.+Louis+MO,296.7,4.4
171,Chicago+IL,179,Bloomington+IL,134.1,2.2
171,Chicago+IL,181,Gary+IN,31.8,0.6
171,Chicago+IL,182,Indianapolis+IN,183.2,2.9
171,Chicago+IL,183,Fort+Wayne+IN,162.9,3
171,Chicago+IL,189,Terre+Haute+IN,181.5,3.2
171,Chicago+IL,190,Des+Moines+IA,332,4.9
171,Chicago+IL,201,Kansas+City+KS,512.7,7.6
171,Chicago+IL,202,Wichita+KS,715.8,10.5
171,Chicago+IL,209,Salina+KS,684,10
171,Chicago+IL,211,Covington+KY,297.7,4.6
171,Chicago+IL,212,Louisville+KY,297.6,4.6
171,Chicago+IL,219,Lexington+KY,372.8,5.8
171,Chicago+IL,221,Baton+Rouge+LA,911.9,13.2
171,Chicago+IL,222,Lake+Charles+LA,1041.7,15
171,Chicago+IL,223,New+Orleans+LA,928.8,13.3
171,Chicago+IL,229,Shreveport+LA,865.3,12.6
171,Chicago+IL,230,Portland+ME,1082.2,16.4
171,Chicago+IL,241,Baltimore+MD,700.9,11.2
171,Chicago+IL,242,Hyattsville+MD,698.4,10.6
171,Chicago+IL,249,La+Plata+MD,737.7,11.2
171,Chicago+IL,251,Boston+MA,982.4,14.9
171,Chicago+IL,259,Worcester+MA,944.8,14.3
171,Chicago+IL,261,Detroit+MI,284,4.3
171,Chicago+IL,262,Grand+Rapids+MI,179,2.8
171,Chicago+IL,269,Lansing+MI,219.9,3.4
171,Chicago+IL,271,Minneapolis+MN,409,6.2
171,Chicago+IL,279,Saint+Paul+MN,405.7,6.1
171,Chicago+IL,280,Jackson+MS,743,10.7
171,Chicago+IL,291,Kansas+City+MO,510.1,7.5
171,Chicago+IL,299,Springfield+MO,511.9,7.6
171,Chicago+IL,300,Billings+MT,1246,17.8
171,Chicago+IL,311,Omaha+NE,470.7,7
171,Chicago+IL,319,Lincoln+NE,519.6,7.7
171,Chicago+IL,321,Las+Vegas+NV,1747.4,25.2
171,Chicago+IL,329,Reno+NV,1913.2,27.6
171,Chicago+IL,331,Manchester+NH,1018.9,15.5
171,Chicago+IL,339,Concord+NH,963.1,15.2
171,Chicago+IL,341,Newark+NJ,780.6,11.7
171,Chicago+IL,342,Trenton+NJ,779.9,11.5
171,Chicago+IL,350,Albuquerque+NM,1334.5,19.6
171,Chicago+IL,361,Albany+NY,816.2,13
171,Chicago+IL,362,Buffalo+NY,532,8.3
171,Chicago+IL,363,Brooklyn+NY,795.1,12.5
171,Chicago+IL,364,Rochester+NY,602.5,9.2
171,Chicago+IL,369,Syracuse+NY,678.9,10.2
171,Chicago+IL,371,Charlotte+NC,754.9,11.6
171,Chicago+IL,372,Kernersville+NC,717.6,11
171,Chicago+IL,373,Cary+NC,803.1,12.4
171,Chicago+IL,379,Asheville+NC,645.9,10.4
171,Chicago+IL,380,Fargo+ND,648.1,9.8
171,Chicago+IL,391,Cincinnati+OH,296.3,4.6
171,Chicago+IL,392,Cleveland+OH,345.6,5.4
171,Chicago+IL,393,Columbus+OH,356.5,5.4
171,Chicago+IL,394,Dayton+OH,297.4,4.6
171,Chicago+IL,399,Toledo+OH,245.9,3.8
171,Chicago+IL,401,Oklahoma+City+OK,800.9,11.6
171,Chicago+IL,402,Tulsa+OK,689.8,10
171,Chicago+IL,409,Lawton+OK,879.7,12.8
171,Chicago+IL,411,Tigard+OR,2127.5,31
171,Chicago+IL,419,Eugene+OR,2135.5,32
171,Chicago+IL,421,Philadelphia+PA,759.2,11.2
171,Chicago+IL,422,Pittsburgh+PA,461.5,6.9
171,Chicago+IL,423,Levittown+PA,775.7,11.5
171,Chicago+IL,429,Harrisburg+PA,658.5,9.8
171,Chicago+IL,441,Providence+RI,968.9,14.5
171,Chicago+IL,451,Charleston+SC,908.4,13.6
171,Chicago+IL,452,Greenville+SC,706.9,10.7
171,Chicago+IL,459,Columbia+SC,801.4,11.9
171,Chicago+IL,460,Sioux+Falls+SD,579,8.6
171,Chicago+IL,471,Memphis+TN,535.8,7.8
171,Chicago+IL,472,Nashville+TN,472,7.1
171,Chicago+IL,473,Knoxville+TN,540.8,8
171,Chicago+IL,479,Chattanooga+TN,601,9.1
171,Chicago+IL,481,Austin+TX,1121.1,17.1
171,Chicago+IL,482,Beaumont+TX,1097.4,15.8
171,Chicago+IL,483,Corpus+Christi+TX,1292.8,19.3
171,Chicago+IL,484,Arlington+TX,987.5,14.8
171,Chicago+IL,485,El+Paso+TX,1508.5,21.8
171,Chicago+IL,486,Houston+TX,1085.9,16.2
171,Chicago+IL,487,Laredo+TX,1354.1,20.3
171,Chicago+IL,488,Selma+TX,1180.7,17.7
171,Chicago+IL,489,Amarillo+TX,1053.2,15.7
171,Chicago+IL,491,Lehi+UT,1418,20.7
171,Chicago+IL,499,Ogden+UT,1391.7,20.3
171,Chicago+IL,500,Burlington+VT,898,14.8
171,Chicago+IL,511,Richmond+VA,799.4,11.9
171,Chicago+IL,512,Norfolk+VA,885.4,13.3
171,Chicago+IL,513,Crystal+City+VA,702.2,10.6
171,Chicago+IL,519,Charlottesville+VA,738.8,11.3
171,Chicago+IL,531,Tukwila+WA,2050.3,30.3
171,Chicago+IL,532,Vancouver+WA,2123,30.8
171,Chicago+IL,539,Spokane+WA,1769.4,26.1
171,Chicago+IL,540,Charleston+WV,491.2,7.8
171,Chicago+IL,551,Greenfield+WI,89.6,1.5
171,Chicago+IL,559,Madison+WI,148.2,2.6
171,Chicago+IL,560,Wheatland+WY,1016.5,14.9
172,St.+Louis+MO,11,Birmingham+AL,500.4,7.1
172,St.+Louis+MO,12,Mobile+AL,644.6,10.1
172,St.+Louis+MO,19,Montgomery+AL,589,8.6
172,St.+Louis+MO,20,Anchorage+AK,3720.9,62.3
172,St.+Louis+MO,41,Phoenix+AZ,1503.5,21.4
172,St.+Louis+MO,42,Tucson+AZ,1449.1,21.5
